%time,field.t,field.cs1.x,field.cs1.y,field.cs1.theta,field.cs1.speed,field.cs1.acceleration,field.cs1.id,field.cs2.x,field.cs2.y,field.cs2.theta,field.cs2.speed,field.cs2.acceleration,field.cs2.id
1523798995697161912,9.10040593147,3.20218300819,49.1703414917,1.49668383598,13.8888893127,7.0,1,-3.07129764557,-22.7180328369,4.63042449951,13.8888893127,7.0,2
1523798995796618938,9.20049500465,3.30503511429,50.5555877686,1.65666902065,13.8888893127,7.0,1,-3.18502306938,-24.1024246216,4.79235649109,13.8888893127,7.0,2
1523798995895952939,9.30050706863,3.18598079681,51.9385795593,1.49484753609,13.8888893127,7.0,1,-3.07413768768,-25.4860992432,4.63053512573,13.8888893127,7.0,2
1523798995996124029,9.4004509449,3.29131865501,53.3228683472,1.65669023991,13.8888893127,7.0,1,-3.18764781952,-26.8697414398,4.79237794876,13.8888893127,7.0,2
1523798996095560073,9.50040793419,3.17227053642,54.7054481506,1.4949170351,13.8888893127,7.0,1,-3.07676577568,-28.2530002594,4.63060474396,13.8888893127,7.0,2
1523798996195728063,9.60032200813,3.27756047249,56.090385437,1.65683424473,13.8888893127,7.0,1,-3.1902320385,-29.6372890472,4.79252195358,13.8888893127,7.0,2
1523798996296133041,9.70032501221,3.15816664696,57.4746437073,1.49486219883,13.8888893127,7.0,1,-3.07901453972,-31.0222301483,4.63054990768,13.8888893127,7.0,2
1523798996396512985,9.80036187172,3.26359915733,58.8604469299,1.65688169003,13.8888893127,7.0,1,-3.19262838364,-32.4073867798,4.79256916046,13.8888893127,7.0,2
1523798996497224092,9.90042805672,3.14413380623,60.2447738647,1.4949015379,13.8888893127,7.0,1,-3.0813395977,-33.7923927307,4.63058900833,13.8888893127,7.0,2
1523798996596648931,10.000469923,3.24954938889,61.6310768127,1.65697896481,13.8888893127,7.0,1,-3.19493937492,-35.1780509949,4.79266643524,13.8888893127,7.0,2
1523798996696227073,10.1005718708,3.13008618355,63.0138015747,1.49518454075,13.8888893127,7.0,1,-3.08364343643,-36.5614585876,4.6308722496,13.8888893127,7.0,2
1523798996796560049,10.2004990578,3.23493123055,64.3977813721,1.65698671341,13.8888893127,7.0,1,-3.19665908813,-37.9447937012,4.79267454147,13.8888893127,7.0,2
1523798996896567106,10.3004310131,3.11526179314,65.7827758789,1.49492704868,13.8888893127,7.0,1,-3.08517003059,-39.3304672241,4.63061475754,13.8888893127,7.0,2
1523798996997060060,10.4005219936,3.22049570084,67.1671524048,1.65677940845,13.8888893127,7.0,1,-3.19857692719,-40.7142028809,4.79246711731,13.8888893127,7.0,2
1523798997096702098,10.5004849434,3.10119318962,68.5512466431,1.49482822418,13.8888893127,7.0,1,-3.08744978905,-42.0989723206,4.63051557541,13.8888893127,7.0,2
1523798997196609973,10.6005089283,3.20656085014,69.9355697632,1.65667593479,13.8888893127,7.0,1,-3.20098996162,-43.4826545715,4.79236364365,13.8888893127,7.0,2
1523798997296042919,10.700469017,3.0874838829,71.3187179565,1.49483668804,13.8888893127,7.0,1,-3.09008264542,-44.866481781,4.63052415848,13.8888893127,7.0,2
1523798997396162986,10.8004238605,3.19286417961,72.7033691406,1.65465700626,13.8888893127,7.0,1,-3.20363759995,-46.2504844666,4.79240942001,13.8888893127,7.0,2
1523798997496393918,10.9004070759,3.0764811039,74.087928772,1.49267983437,13.8888893127,7.0,1,-3.09257221222,-47.6354827881,4.63043260574,13.8888893127,7.0,2
1523798997596987009,11.0004470348,3.18485498428,75.472442627,1.65314078331,13.8888893127,7.0,1,-3.20626187325,-49.019569397,4.7923283577,13.8888893127,7.0,2
1523798997696563005,11.1004369259,3.07057452202,76.8571395874,1.49116837978,13.8888893127,7.0,1,-3.09531188011,-50.4045372009,4.63035583496,13.8888893127,7.0,2
1523798997795521020,11.2004740238,3.18096470833,78.2405319214,1.65244746208,13.8888893127,7.0,1,-3.20902895927,-51.7876625061,4.79214048386,13.8888893127,7.0,2
1523798997896548986,11.3003950119,3.06765151024,79.6252212524,1.49048507214,13.8888893127,7.0,1,-3.09834623337,-53.1725654602,4.6301779747,13.8888893127,7.0,2
1523798997996655941,11.4004259109,3.17914748192,81.0105361938,1.65199422836,13.8888893127,7.0,1,-3.21247363091,-54.5576629639,4.79219579697,13.8888893127,7.0,2
